"S.temperature","diff.temperature","alpha.temperature"
2.58030305668714,1.90369763830623,0.778625095930416
1.75544232192379,0.742683182236715,0.479129057295977
1.79475780780992,0.750689868302739,0.605474774927883
2.76295854485685,1.57111233490167,0.931540950223145
2.3566608443107,2.28182975549399,0.594112370885417
2.78955413491278,2.06160089382716,0.770558447430627
3.22734555798664,2.3472300415007,0.868065864696764
3.49721278774049,3.94715916614085,0.860354208299968
4.2494941464916,3.73025747721371,1.02984869608753
4.02670987808821,3.27943463039128,0.990689103775127
3.621865484031,3.27373205212987,0.950619800265446
4.37099222805706,2.93247930617025,1.01207815388411
3.60231886972071,3.42238604719742,0.997751862747193
3.34154778109483,3.08154236181817,1.03951358016587
2.67181933264601,3.47007260381349,0.798013107376607
3.12144306492986,2.42320151222775,0.96691532511204
2.12256956960487,3.27738354553078,0.624498666061042
1.92640818116664,0.995528314660394,0.620780569189314
4.30280930474631,3.50522945582905,1.04395131931871
4.51734742384132,3.44048414424266,0.871494524234918
4.58557496250155,3.5012643390811,1.00437808560279
3.81948109068708,2.36526987378256,1.03213694685295
3.90362017073362,3.11701339826172,1.00718223916143
3.86383121307229,2.3889208053508,0.991555943552099
3.8888779889605,3.321635410021,0.84633842492031
3.10906407872888,2.69792931904534,0.821541465137065
2.33661066410502,2.29431045003787,0.732882034846754
3.26011387903749,2.19337642980549,0.906965799245065
2.10518793091215,3.9630781444682,0.453226938564319
2.36650365518497,1.42825340792935,0.724471218352281
2.0903932414933,1.03705252497247,0.708281704844466
2.10879905886069,2.08531956542442,0.691061585436269
2.61111349869128,1.21845577479863,0.882006350894775
2.56408676325932,1.36642804245374,0.719410021866944
3.77084561385731,2.10765804749079,1.08273773909948
4.50748685576197,2.50204735515536,1.0415692415557
4.21789859370151,2.18993539354853,1.08121598569089
3.7208509594968,2.69664275261765,0.887564637043331
2.49388072804227,2.11888337847007,0.654103638166728
3.30251056629904,1.75721887776283,0.975563422911465
2.69462781710692,1.43581884385265,0.695834192919236
4.00066822357335,2.34404837166875,1.09295543262062
2.28909286404209,0.592674966556704,0.953979596220472
3.04760566234874,3.0100687398898,0.842033035866684
2.23351489064226,2.83276751562166,0.654747655973165
3.03447168372261,2.97378848960262,0.943330561387554
3.58103921971938,3.23381217491178,0.968827693042362
2.14719105443529,1.44423746825641,0.557065627699006
1.76752248062532,0.77357613601209,0.610715391290273
3.52207607994146,1.25028458779665,1.16010194284368
3.17779874874382,3.28595491346562,0.767904820543583
2.87474804865163,1.96241102020636,0.868478338002351
1.94968089493487,0.229718525892936,0.790952124630215
3.09411962513201,1.83219964019708,0.895619911718659
3.09505448681686,1.75981727046174,0.904025232392169
3.39565585135782,3.28598485062576,0.845664954681773
3.2611268860213,2.76445387932469,0.982194144714084
2.91402416447432,2.59929418176551,0.851254759283103
1.99042408257628,0.190400440121778,0.708708035649999
3.13255504640396,2.51198479760343,0.878313211649812
2.43536097654487,2.95898000976403,0.589859483074404
2.07890623186771,0.946044867098751,0.879222856688768
2.09491606755455,1.59352329716783,0.598507448079022
2.9478381566092,2.62839603133866,0.842553088695125
2.62546792045537,3.99718221775982,0.883072154208351
2.55291425340576,0.696947882923307,0.964528256398768
3.00548475207921,2.03285385763634,0.839434857665643
2.20699645328146,0.379870678566886,0.891428092424641
2.22233502683662,0.845749323748861,0.722516045144878
2.15014871292617,2.06180199725573,0.681300839939453
2.84689336459714,0.888794435575132,0.820796260399666
2.48554283365205,0.897697465922857,0.845754898188464
3.67353011960567,3.73521584652517,0.852482339669428
3.69568156174881,2.98110689351018,0.918370524806177
3.34657964059571,2.73225470125964,0.85625172569857
3.66285467905162,2.04380122445719,1.03278882704938
1.95118569712754,1.06478274117316,0.562833396971616
2.32400852623666,0.483110600397766,0.770123058922327
3.87066086174848,3.78742643673327,0.897537607476458
3.84897667579842,2.8117945110828,0.911132319797884
3.97743474761609,2.93870227233521,1.05895409605958
3.38120557710002,2.68150051859552,0.859965291585725
2.89525181383088,3.45690186845476,0.749593975013111
3.15373488035461,1.85250018782542,0.961722900550203
3.17615902366155,2.27852411167758,0.867602532171937
2.10879101855456,0.441660526013399,0.852693103047069
3.37691759862556,3.26722800711823,0.79012093092446
3.89625687038834,3.08423921328376,1.023475105509
6.3146754486952,3.17222763907666,1.13038634966007
5.91513214532253,3.42306116952637,1.22778032976743
4.28149554182451,3.99697373787209,1.07720422158901
3.12911869080769,1.26606318001386,1.04382360090854
1.5268050768847,1.33354986866356,0.432898876256797
1.48477951603094,0.600099904209451,0.500615350006481
1.69901360554797,0.882850529649007,0.427786759941375
1.75467079909084,1.00375068101514,0.552849635304924
1.62648917961787,1.19626207144218,0.502817054295122
1.7022946899597,1.12572510197608,0.45880782066479
2.78543562037198,0.928663402155654,0.998423869973532
2.41269676732384,2.09353460086114,0.691047139952797
3.08322793788969,2.87283157311614,0.795279221994354
4.46484979268313,3.62218033700754,1.01013547801993
4.46484979268313,3.62218033700754,1.01013547801993
3.95386259815069,3.35037741807886,0.971319583649524
3.63319441473115,3.15284876820411,0.897653463023814
2.66886840504343,1.81672518730222,0.823700007165066
2.82055505359216,1.17111706841419,0.954383284768354
2.09544722265995,2.69554203219109,0.836797041951648
2.26983389660217,0.756823147481037,0.892906073665702
3.01443441618146,1.91191433667373,0.790130554005167
2.69951245091564,0.937023404494196,0.849329614027199
2.39504855526533,2.494954081104,0.667265288069585
2.7218575786895,2.74129941692663,0.837033237117431
2.79561248331691,1.30165910667019,1.01747834904974
2.5269710092935,1.37992740944775,0.839088776101146
2.77826644252146,1.80402313392489,0.799893366764577
2.72556211871844,3.79508663062867,0.642346881791272
3.22034457108873,1.40054749905268,0.983820528839283
3.47893017217805,1.64450131522984,0.951013062196875
2.30929984888848,1.67841871958735,0.80833309906102
2.4769465068971,0.498771891230474,0.946700245518036
2.35395815812895,0.670587222176161,0.785195548684997
2.25612167973967,0.776099868898967,0.801013846388149
2.04009348038015,0.409088692999195,0.74599265875258
2.00289241013785,0.122861808008962,0.752820859689286
2.59769676534724,1.38817295194382,0.693033092422691
4.09890059357637,3.6578621441552,1.02806257962088
4.27475597118732,3.90096639644707,0.898160788115159
2.52791752016841,2.74276317368938,0.794301383793481
3.54764043424884,3.34385907033668,0.917060659393637
2.75886914427721,1.8651875475479,0.746768908997083
2.74770924771461,2.1353635977153,0.84438360640814
2.64812583593523,1.80217650969121,0.88328266483655
2.53924510082047,1.36843299359254,0.90196092940863
2.32202842777391,0.349534233153857,0.896279783541711
2.08366505087342,0.26921281851828,0.861021818303257
4.86656819548169,3.69199752895554,1.04495118843376
4.774490677992,3.76092244545393,1.046162278723
4.14283238578214,3.59437806741365,0.979674508360494
3.8006196257193,3.7756451042942,0.978534497268152
3.21335056006261,1.22332656549301,0.93113214144929
2.94227662400574,3.83422462505196,0.815833062282795
4.37195609917461,1.88840940520695,1.15619816601256
1.63436837568862,0.657685412544525,0.588909345940052
1.91725865598862,1.23073372739571,0.669949900768671
2.19106692124855,0.626030795980226,0.767468027352585
1.94016692925691,0.957547828404634,0.623600327799145
1.94016692925691,0.957547828404634,0.623600327799145
1.95163102204311,1.79476555291466,0.58324606970755
3.09216793237561,1.77601206458741,0.924446753987439
4.26577504422841,3.45971376047674,1.03154102216565
2.9801516959219,1.35132272758321,0.867674335071098
3.24895877069116,3.12521726966714,0.91009638602019
2.89454666872037,1.59460565508367,0.921731045946403
2.6289417260365,1.31522583991626,0.746976352175616
2.69015361757054,3.13928976218407,0.781335214359476
2.4344269508279,1.19216728973596,0.793902969572434
2.44259103395331,2.29340396258306,0.733251951255963
5.11005360375078,2.79220369369797,1.0044706230123
5.79276957680476,2.35777558760357,1.21534673618967
7.45564079417907,3.99331904404587,1.2300289218461
7.12867293307277,3.8613912656147,1.11876969891222
5.40776110116247,3.63888858273658,1.08749337971202
2.98096437193394,2.0087066210843,0.848125425982442
2.10701096600691,0.926041208911176,0.770818218444717
1.78810740053105,1.06391198300293,0.724318804790066
4.17002117819935,3.9060317035701,0.992886332218639
4.66330262710927,3.65970240936397,1.11785155526286
4.86909002448647,3.87137996349332,0.999151215281461
5.69852296230153,2.44103890509598,1.15243060004518
4.11621355317749,2.49277596516419,1.03266176888104
3.56540074929752,2.68523501758372,1.00372743789825
1.76742610925074,0.335088604127664,0.658782596639783
1.86466613846476,0.326016028050902,0.667538449801577
1.58803777498511,0.180756489527444,0.678125269691849
2.39060575514779,1.13484085516182,0.768680912733932
2.8091805644539,0.544691834061798,0.947236707804748
2.59150224122027,1.48648708850539,0.870988589908594
2.51992539001566,1.35033005572122,0.847340792362594
3.02428365805151,3.47692555648314,0.978023631568204
3.80338134759337,3.93755840358634,0.832285839719408
3.36320766151454,3.66505752175305,0.8107613521812
4.91675326321987,2.40959684191673,1.08562014215514
5.73744523882971,3.754078498084,1.11483851908763
5.32004573362997,2.8562206696001,1.17532034169088
3.64647230185401,2.39824142370494,1.07225708522899
4.319315398593,2.44581326788059,0.943735211696338
4.51655548497814,2.87928164278637,1.07161126677972
6.09218482353994,3.43917493689203,1.13425435716107
5.48539706588038,3.15304737395157,1.05417242860222
5.07023685620421,2.98305680032142,1.12191451744271
5.03283200401989,3.56805331182677,1.02887270566147
4.19027550894697,3.13366296760604,1.01704609402902
3.97377066194823,3.98177424280838,1.02492328078789
4.8472706192349,3.13926701714912,1.23149255357081
3.63829322211001,3.79936123409785,0.922227654735832
2.92612114487698,1.48969029497935,0.845172255440228
3.12754172612174,2.14377122923254,0.792132004888138
4.08492290460426,3.44165754041197,1.05089819031778
2.37375305551416,0.627910269507021,0.892970381245388
2.57635569438049,1.2793068972094,0.833074586277981
3.42832733043894,3.47058955489415,0.872895541003784
2.61880287581399,2.13111502739257,0.880177286497437
3.15681954804144,2.64545064765101,0.776501735328568
2.74636836041864,2.58578793910703,0.812660207141978
4.91392362331595,3.90699388762252,1.12042929178512
3.37493233340124,3.72086212597567,0.798805316105461
3.16580077779985,2.31552339722238,0.916852592835358
3.12054942004531,3.32128081406964,0.721924507389766
3.14441298925806,3.82495537899142,0.859283032952719
2.66307554904906,1.0429889461008,1.00221619675963
3.56026775130284,3.18322991224557,0.894145484922652
3.27190301477791,2.89937179199085,0.808352634414254
2.79127534555464,1.87744456625808,0.861602617012014
3.04379931492625,2.44639687399884,0.797299406378537
2.81275481771743,2.65270814495195,0.723781008243264
3.72503887670824,3.86515766493679,0.851395003745744
3.40848382127118,3.26807203531046,0.78072346996767
5.67015576569317,3.43399722995484,1.15307035617512
5.74419965198781,3.38008727680492,1.10847292620182
4.02576593620375,3.23394163074551,1.06660278300838
3.54327452496521,1.82929851318866,0.994259029080157
3.81301069990348,3.05926631068365,0.998982654387456
3.20600966877163,1.9210497422043,0.789240634002901
5.30286981214609,3.46200655532034,1.06147394572483
4.59284858867793,2.29670389423271,1.16143045178665
5.60949768599293,3.94284692216674,1.12951279533534
2.49733958055202,1.94132709064611,0.831918946277084
2.35559741218358,0.822226237899892,0.820725153870008
3.34757544970396,3.40656771778369,0.946555516998651
3.24508455699318,3.87358158008667,0.837740075729112
3.70590321040286,2.76111102706419,1.01078768055986
2.53200372442169,2.85894823527443,0.757461538418968
2.00503926326559,1.21487188239731,0.687296363527972
2.74096855200079,0.569447406804581,1.0777098519731
4.3754751392393,3.44579133270759,1.05116314555059
4.04812688850168,2.76294974051016,1.00294565718177
3.16723075585383,2.95340502434351,0.904802557156091
3.08008477246493,1.47784969912569,1.07773420737285
4.54040796308758,3.48840507829013,1.06163158732604
2.85677440472859,1.98383385112229,0.89738138300449
2.69646750576157,2.11896145653588,0.732002257856765
2.73705534742095,3.96524757352194,0.720708283919819
2.73219517139212,3.27324185834548,0.803469604092763
2.97827210626634,3.58747523494823,0.760852214263514
4.24070716999328,2.28788775808108,1.17116609623007
4.47445033092341,2.33711637609454,1.04159436430618
4.42804197280833,2.32708357726915,1.13662757554916
4.05755097683923,2.52642322278759,0.974814275379116
4.48863777308302,3.4701428070366,0.997380329647512
2.8879507136806,1.9706989070319,0.821580932181274
3.96995958580338,2.98480881888502,0.940545047572409
4.30384260500218,2.24872657560785,1.12824815587502
2.01030513466356,2.43711580802713,0.582403596052167
1.71552148895718,0.888716629143111,0.564155191196312
1.93296819951637,0.394425602771468,0.591154918407554
3.08933828841296,2.3627860421696,0.951698873255959
2.8391106335051,3.09532080848215,0.790132293527606
3.03776333860599,3.68539430894146,0.878813239329213
2.19013366824921,1.48388950736649,0.68493534688
1.66763566050592,0.674851126240591,0.541018979070396
1.84537922731125,0.762218293487578,0.545474105947027
2.44677103795823,1.34198580389331,0.76481330317846
2.50596115076435,3.66587015979294,0.644583920656268
2.68593361881035,1.77048544557364,0.774038789705502
2.39479935655045,1.75346611051495,0.720879315313311
2.04178130728372,0.62564869962411,0.730797340738254
2.35985811689495,2.70797942458186,0.74879000759934
2.83574571511805,0.787942029431315,0.846886715095499
2.47682836355858,1.50248149829872,0.826300771083289
2.75229723502905,3.54456655034438,0.672782413507579
2.76412511337048,1.89732958008529,0.836130269864592
2.11386935158573,1.88962741788172,0.633040173943405
3.11018458453652,2.81173200890237,0.8540891863482
2.56469463971494,3.0082644537519,0.650515762566337
2.9583852612009,3.43568100029161,0.796385596410073
2.37002224720594,1.87211667412948,0.783000698869167
1.77645161541851,0.376276976441611,0.654034012398488
2.26084807868622,2.31247859115604,0.595764015081326
2.16673768368388,2.57697686425801,0.58893453812982
2.36345920231456,1.65006043477362,0.884956629098815
2.71702791785049,2.02396915896626,0.807342837065104
3.05811866021732,2.85357516655354,0.869965141512969
2.388910427459,3.51842366311059,0.606160520427435
1.99386288386474,2.34155788868674,0.522201607118721
2.77070390127728,3.59845772161809,0.696878074146216
4.51810712270493,2.17816478488558,1.1424859754651
3.89975683711165,1.44935407328612,0.98783684270928
2.36306237203567,1.35213629631361,0.816711652434296
3.83994284843782,2.13140335621429,0.984936545307576
2.52940453599534,2.9639209827142,0.631937297023048
3.50522042689018,2.04012889945464,1.04483882160073
4.97246834726993,3.5846916484488,0.992181416090917
5.29918784538659,3.4954970600696,1.09316231243877
5.4640527703166,3.23178209636257,1.11334717658657
6.28265860099874,3.46042376301923,1.22383730834898
6.49260493870784,3.15712150007395,1.13097736089997
2.51794745435124,2.8901012619144,0.755810820796535
1.88939561686516,0.550403295496453,0.933891904526495
1.84787455298232,1.98409971633204,0.491499590648867
1.85412962649402,2.17288584788762,0.4029533182771
2.07444188434186,2.35334656228647,0.610860121524086
5.02491168250618,2.96050901713779,0.999947847983546
2.57304422924487,2.21300718467262,0.824672624206926
2.37753651992935,1.98581998999588,0.6950720113767
2.69880494056347,0.76778057224137,1.00175273747672
4.04619531976442,3.40150687090514,0.916105387856918
5.05257975360168,3.06480454947482,1.02116249822062
4.7950084789958,2.48361401080495,1.13468764720948
3.3641187966834,1.07272248112083,1.10535953215056
3.76155906431328,2.201096755191,0.945363608974076
3.63342691412281,2.1318814940403,0.984648918152465
2.3950333234429,3.4635456470235,0.879180628261461
3.09948118220684,3.85948391202748,0.786703735011554
2.57247637604103,0.853158942774388,0.814490612699676
3.57188630764971,3.48014249396028,0.903887537935955
3.84363248606215,3.26977821235548,0.938042551709524
2.32354198865043,0.462816816280775,0.748887713514676
2.36197902512074,0.299786154101564,0.779194429372582
2.4599403866056,1.0580008636039,0.779532906475742
4.20739759711903,3.04336195567792,1.07585001832402
3.85932284072396,1.83434710434889,1.13976585378146
2.30100523265112,1.4522699959443,0.638135187275461
2.94246855074404,1.64786337700135,0.890294448581567
2.38629099391724,1.4457166992391,0.792881624302702
3.9447884851815,3.15834534246168,0.888506921925721
3.10111256565147,3.3182873657825,0.930928792582958
2.90926968547778,3.457984547811,0.80791611264596
2.5036353763857,2.95808023750631,0.745751133879574
2.90705424034251,3.90979592920468,0.741808586808554
5.32757612126022,3.00382952380076,1.04270129960473
5.41967239856798,3.98868995643842,1.08219301872041
5.71219939691804,3.96714305002081,1.1058956884576
6.85120736452861,3.65902745603067,1.12169323290427
6.28751330071421,3.98582135652241,1.11847623079404
8.15722328164216,3.7546978690104,1.15975431395443
8.73255247312301,3.01497479394936,1.16907436951792
8.95368390002897,3.84499934665555,1.17792409699599
7.91377330043048,3.61970611182207,1.17299543833822
8.34981890441854,3.84740582625174,1.11855694365671
8.64591285629002,3.93737385294224,1.12886487024609
9.97512879204696,3.0693137371351,1.18223451812484
9.56849621086515,3.95472855733612,1.20937921139439
9.71994966758716,3.61662870390381,1.18415740070751
8.32034961119234,3.00235944732962,1.23902159502409
8.0883230895419,3.34077381052618,1.23313477881892
8.21549603985999,3.73529487907235,1.16317995116433
7.02657461189466,3.83811935885192,1.12707238469067
6.61362879165776,3.94933318439234,1.12627357564702
7.13641383513936,3.81902493100822,1.0920465522867
7.39535193799334,3.59973220350262,1.21007664162107
8.61394281555602,2.94864135456629,1.23529815575321
7.32709703879303,3.6548779111763,1.23865438702028
6.94203689090886,3.38473737042163,1.15122216793707
3.55657857235684,3.26772851147743,0.905897730389333
3.31009122044026,2.38005858166438,1.02913747251286
4.43768329280425,3.8500632302855,1.06608897454391
3.11093718401812,1.73154430551827,0.924999165661797
5.0933121026598,3.13671909024133,1.06984404347399
5.44171208619537,3.86213406937904,0.926523838150159
5.25043130123883,3.0195689967286,1.16795913014455
3.48173806789629,2.17518182103501,0.993368887995809
2.41605230488638,1.69255180623824,0.656582703338589
2.28055874243202,1.65229072319144,0.723753659707625
2.41427452915981,3.99199576397789,0.625052964230317
3.37221917930114,2.36827263442119,0.936901679294025
4.22922259810662,3.53019686577353,1.0122575355039
3.11766364769246,1.78367152998167,0.935846909779781
2.22441347125991,3.05395664353659,0.705719446046207
2.07212530720639,1.13094086953896,0.882238895165689
2.15078360359532,0.897235633166566,0.896773102385714
2.18706020568348,0.908315800021031,0.868124537977329
3.5496472624957,1.25290918468657,1.09423608947469
2.32600434630724,1.18140952638682,0.846439323476463
2.32473123349588,1.10040958585263,0.810401286013456
2.24939621298212,1.80154471218206,0.641615155374029
2.34726763441756,2.36043912717982,0.790101969037654
4.67708395561461,3.16732969628658,1.10823372683966
4.52692998663234,3.43386994866726,1.00541979253674
4.26016213140044,2.8377518842442,0.994368380612955
2.64299804754636,1.24989817694012,0.959687930625899
2.26164292250236,1.12467573342923,0.833321941901829
2.90618286988994,2.68626589587176,0.69352944584708
3.92945630831369,2.60313099293796,0.974858694629361
4.30279699840089,1.26335357254347,1.12084504809623
2.20645308997776,0.365437019529083,0.794650721948779
4.1121697769931,3.25609261319073,0.9197361736852
2.57631839223341,2.13424430345341,0.793050839299266
2.77369721023823,2.46806731581428,0.743102916516497
1.94983092889933,1.09741851651019,0.767110474971599
3.25409258989241,2.98906576245937,0.763436415814267
5.42964407089268,3.2426137705607,1.09830662230742
4.43820894161358,3.93832685502872,1.02290903580263
2.4566346445583,3.28057985742283,0.694255376361722
3.85834470932088,3.83014937927724,0.981117791288672
3.79274260538221,2.71912112393009,1.07806910360107
3.97833147192815,2.346300090925,1.07836364219068
3.72639599670575,3.38784228639844,0.808032695998357
3.02868745361315,3.63248107480806,0.738010915118005
3.9826795860531,2.65508155075793,0.93415081182053
2.14726313671161,2.04739133831478,0.580528370724958
2.27326987087516,1.60011909616284,0.585493478815146
2.94850316489896,3.14873883680643,0.838209935807958
6.02780107481715,3.98657106969387,1.07461798618261
7.03784799176848,3.19322561678301,1.21614799933325
7.2610830916161,3.35419471924015,1.18880721498133
8.36593243907652,2.44670586708889,1.31299279765541
7.95511902707692,3.24156774268872,1.25511297749478
5.71802856744046,3.78754666101838,1.15957915881285
6.05399959550404,3.72025542650338,1.12767103888236
4.56269802443403,3.22994117856622,0.983155847395052
4.23871903797104,1.78633772652238,1.06328864640355
3.35381735706551,1.37499540876496,1.09672433648209
2.65023099206227,1.03596362148623,1.00009550741445
3.53241381403195,2.37273347942099,1.00277559642775
4.25357279783372,3.01112307791987,1.08938395111535
4.01358002396602,3.27021162680684,0.979411735601082
3.53401975441866,2.43886997297601,1.07364105910621
3.29875379539086,3.27562534239099,0.909578015040313
3.42590545699113,2.13763404252082,0.891110822417888
3.49129038042315,2.80500415981267,0.888700346207399
3.82064238987596,1.7226696661765,1.05742160706639
2.43052598239858,0.697056556513544,0.94513605373811
2.33345017527604,0.336120036920006,0.83631261889503
3.14849467982082,3.19423728506251,0.880630050026395
4.29880674638715,2.33693776401127,1.086356949829
4.48169915182911,3.76172253820126,1.08042421865257
5.59938646757301,2.90942896774914,1.26459234410265
3.03251987179252,2.04944273365407,0.939971945210873
4.00663495729529,3.67922618798508,0.954202871375681
2.25005898795714,2.22751256563342,0.691203154141103
1.9881645965416,0.607622397751285,0.708846652459895
2.10277503577137,0.403178225918787,0.829063035551511
2.54342176713744,2.02778479261352,0.870349773811707
2.84494578597057,2.61630680152702,0.778367525595317
2.55645595538223,1.38843290416812,0.763318486270432
3.65038959072142,1.40554652599233,1.07671209242232
2.55305506834879,2.23225619799902,0.62369774575493
2.67080829119081,1.47899670398011,0.801693480908544
2.72671581520093,1.21066448669768,0.868418959271755
2.7592949730881,2.79026439034564,0.778765587524891
4.17949783126027,3.28817320462303,1.05790577961466
4.80681280846252,2.95527136376039,1.04708600181059
5.09157896593188,3.16890732396421,1.11065229715453
3.93267522079621,2.30628137293481,1.0376263055465
2.85810260116078,0.761946175872066,0.983642102246305
4.30493290584644,3.56616380150499,0.829257025276465
4.74193776872175,3.72527202605275,1.02606084786332
4.66906268500375,2.96555742546625,1.06328980311564
4.91204521311877,3.26046489481418,1.0190426433857
4.95720700229873,3.42286728493545,1.11247973955354
4.75040451521322,3.10547885435784,1.10181730619858
5.13158587260623,2.93039271806649,1.14371692657904
3.64399121953129,2.57551340234863,0.99549128640191
3.67905287685388,2.90645197688646,0.916236759734402
4.40101604126255,3.28851304662308,0.983223897377535
2.91057087346561,2.47264596920287,0.748355124204832
2.55745013547584,2.6126121386207,0.778112820260008
2.68762031723111,2.22822504801506,0.945604865087018
2.63058838312024,1.79428259906045,0.97742843750016
2.32982979918057,2.04906605206354,0.671395007295053
2.44987584249954,0.887420835496231,0.994146035700057
3.15329626613137,2.23147798608654,0.974647676888024
3.72715248335537,3.37255332460945,0.86544593879955
4.45528031424866,3.66036017051007,1.05265068186945
2.86350071635531,2.06501852426519,0.724595246160543
2.71065865789224,3.19656115226463,0.808473566681493
3.50886451861085,2.30785118684019,0.932039600760778
1.99519367224507,1.03981215815924,0.740958287158031
2.13304715293023,1.8816562461688,0.693427898904587
3.77819478207381,3.65358484882687,0.907472124978093
3.73391502606294,3.22219904487068,0.965407576197414
2.75117541196419,3.05931423777365,0.705759080803082
2.5741006652419,1.08984706206493,0.819724980457
2.65960116564849,0.821433370430733,0.893651860737492
2.18163413929464,2.1169626337535,0.735499583577873
2.40740807377936,1.46193468126905,0.833611629960436
2.43798646057356,2.59758615805919,0.745504789185115
2.84318567444276,1.69539875584177,0.942099969654127
2.78857131091504,1.46426120473703,0.952290263914401
2.55911456013266,2.03106091866578,0.944104596320273
4.75062686099044,2.55730258025626,1.1702843815813
